city,name,monday,tuesday,wednesday,thursday,friday,saturday,sunday,stars,state,address,is_open,latitude,longitude,wifi,drivethru,restaurantsdelivery,businessacceptscreditcards,restaurantsgoodforgroups,business_id,postal_code,review_count
Smyrna,Taco Bell,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,1.5,TN,565 Sam Ridley Pkwy W,1,35.9797421,-86.5589798,NA,True,True,NA,NA,PlIyg-kaEIG2yhoakmnrkw,37167,20
Tampa,Panda Express,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,11:0-21:30,2.5,FL,2214 E. Fowler St,1,28.0549389541,-82.4324262142,'free',True,True,True,True,4lq9BmUFUOU8eQXdJ1naog,33612,36
Trinity,Chick-fil-A,0:0-0:0,7:0-20:0,7:0-20:0,7:0-20:0,11:0-21:0,7:0-16:0,NA,3.5,FL,9040 State Road 54,1,28.2055299,-82.664078,'free',True,False,True,True,AUEqZMM7RnTPV3ZV7PwOmg,34655,67
Arnold,Arbys,NA,NA,NA,NA,NA,NA,NA,2,MO,224 Arnold Crossroads Ctr,1,38.4451852,-90.3751113,NA,True,True,True,True,drmfvMch9rjoi_yV8I9ywA,63010,8
Land O' Lakes,Dairy Queen Grill & Chill,14:0-22:30,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,10:30-19:0,3,FL,17826 Aprile Dr,1,28.1954160255,-82.5214115053,'free',True,False,True,True,Ek59-dvHqoWObG0JNLTZHw,34638,20
Reno,Quiznos,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-20:0,2,NV,"75 Damonte Ranch Pkwy, Ste C",0,39.4209742,-119.7573976,'free',NA,False,True,True,Qpuaxo7PvqPxa8M96V-zDA,89521,35
Mount Juliet,Carreta,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,4.5,TN,11540 Lebanon Rd,1,36.2306312,-86.5190471,'no',True,False,True,True,SKk1yw2C23x-YPHy4gH5nQ,37122,137
Harvey,Wendy's,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-2:0,10:0-2:0,10:0-1:0,1,LA,2500 Manhattan Blvd,1,29.8764263,-90.0494826,NA,NA,True,NA,True,OjRP9poK_UW2XNbgkHSHWg,70058,16
Philadelphia,Chipotle,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,1,PA,"1851 S Columbus Blvd, Ste 3",1,39.923491,-75.1405828,NA,NA,True,NA,NA,1MVoJvPhP5SkrJGCxuriaQ,19148,8
Nashville,Subway,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,0:0-0:0,1.5,TN,"5765 Nolensville Rd, Unit 50",1,36.0468807849,-86.715089712,NA,NA,True,True,True,MMe-OJeHIgRTulqKPJ-QVg,37211,7
Clifton Heights,Five Guys Burgers and Fries,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,3.5,PA,500 W Baltimore Ave,0,39.9262893,-75.3050924,u'no',NA,False,True,True,G7O1jXIuroITPgOGhA-TBQ,19018,32
Green Park,QuikTrip,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2.5,MO,6312 S Lindbergh Blvd,1,38.514783106,-90.3413647494,NA,NA,False,True,NA,7rozuv2KnupM4z9wbrZepw,63123,7
Indianapolis,Chick-Fil-A,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,NA,3,IN,2020 E County Line Rd,1,39.6358806029,-86.1255928254,NA,True,False,NA,NA,xIb9liiUalI66oFXV_6JDw,46227,5
Rock Hill,McDonald's,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,1.5,MO,9815 Manche Ster Rd,0,38.6068634,-90.3745845705,NA,True,True,True,False,eIDC_UAORw0frg030Nw4tA,63119,19
Lutz,Wendy's,9:0-1:0,9:0-1:0,9:0-1:0,9:0-2:0,9:0-2:0,9:0-2:0,9:0-1:0,2,FL,18811 State Road 54,1,28.1941500391,-82.5042740456,u'free',True,True,True,True,XuyBhE9Qxy8nxw_6piiYcw,33558,21
Boise,Wendy's,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:0,2,ID,1180 Broadway,1,43.5988014,-116.1930376,NA,NA,True,True,True,nTRmnPPZO-N2auMyEwlSNg,83706,15
Smyrna,Chipotle Mexican Grill,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,2,TN,715 Team Blvd,1,35.9794487,-86.5643229,NA,False,True,NA,False,-0m4IwD1FIOqkA8dh4mVfQ,37167,39
St Ann,Captain D's,0:0-0:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-18:0,10:30-21:0,10:30-21:0,2.5,MO,10522 Saint Charles Rock Rd,1,38.73049,-90.387054,u'no',True,True,True,True,kdnVpv8IxRkc0SwKNdx-cg,63074,18
Spring Hill,Dairy Queen Grill & Chill,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:30,10:30-22:30,10:30-22:0,2.5,FL,370 Suzanne Dr,1,28.4403416,-82.637515585,NA,NA,False,True,True,OB2yy3k-NNkgnanVQpVHCw,34607,13
Odessa,McDonald's,5:0-1:0,5:0-1:0,5:0-1:0,5:0-1:0,5:0-2:0,5:0-2:0,6:0-1:0,2.5,FL,8506 Gunn Hwy,1,28.0854411429,-82.5796240809,'free',True,True,True,True,4WWxTisW97Ks7r06Exxx2A,33556,16
Tucson,A&W Restaurant,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,3.5,AZ,6261 E Benson Hwy,1,32.1007664,-110.8369972,'free',True,False,True,True,yG_EpZYcK99MSQnaHJ065Q,85756,24
Carmel,McDonald's,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-1:0,5:0-1:0,5:0-23:0,2,IN,750 E Carmel Dr,1,39.962477,-86.114508,u'free',True,True,True,True,Oj3vZFPN5xh-MwK268WqLg,46032,38
St. Louis,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,MO,4011 Bayless Ave,1,38.5459784899,-90.2876804851,u'free',True,True,True,True,XN6IctwNyZOvmlXCkmettw,63125,43
Tampa,KFC,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,10:30-22:0,2.5,FL,2212 E Fowler Ave,1,28.0549002334,-82.4332459829,None,True,True,True,True,fNjozYBX0X4ES3ME7WVgXQ,33612,13
Boise,Carl's Jr,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-0:0,6:0-0:0,7:0-23:0,1.5,ID,1609 Entertainment Ave,1,43.5895494918,-116.2812567626,u'no',True,True,True,True,BYPpaYGiBr1dGlF1pOH9-Q,83709,21
Oro Valley,Fruit Shack Smoothies & Yogurt,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,8:0-20:0,8:0-20:0,3.5,AZ,"10785 N Oracle Rd, Ste 143",1,32.4019567,-110.9562037,u'free',NA,True,True,NA,MPvrpdF5kLX-tceVyvVTQA,85737,52
Audubon,Arby's,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-22:0,3,NJ,"100 Black Horse Pike, Suite E-1",1,39.8921267647,-75.0900482883,u'no',True,True,True,True,6mln6sMamKzcYLHjdZFJ_w,08106,6
Edmonton,Jimmy The Greek,NA,NA,NA,NA,NA,NA,NA,3.5,AB,"Kingsway Mall, 109 St & Princess Elizabeth Ave",1,53.564194,-113.508499,NA,NA,True,NA,True,Paoz_eMXP7dodUBUD8n6Sg,T5G 3A6,11
Reno,Raising Cane's Chicken Fingers,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-0:0,9:0-0:0,9:0-23:0,4,NV,6199 S Virginia St,1,39.4683056,-119.7855416,u'no',True,None,True,True,XxUz6nWTdb2Vqite9How9Q,89502,348
Bridgeton,Chipotle Mexican Grill,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,3,MO,3533 Mckelvey Rd,1,38.75069737,-90.4278738,'no',False,True,True,True,aLL1V6Vr02dLFtSJsp5Ksw,63044,50
Sparks,Dairy Queen Grill & Chill,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-22:0,10:30-22:0,10:30-21:30,2.5,NV,1501 Prater Way,1,39.5382603,-119.762348,'no',True,True,True,True,caS-_-Z8gLnexEPytFkMnw,89431,53
Glen Mills,MOD Pizza,0:0-0:0,10:30-17:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,10:30-22:0,4,PA,"1751 Wilmington Pike, Suite F-1",1,39.8746556062,-75.5438732383,'free',False,True,True,True,llDN-iJ4lMk_SNVfBXqocw,19342,81
Tucson,Dairy Queen,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,2.5,AZ,1760 W Speedway Blvd,1,32.236612,-111.003592,'no',True,True,True,True,P2Ms7txdSGipp21olGQwyg,85745,15
Plainfield,Long John Silver's,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,10:30-22:0,2.5,IN,2305 E Main St,1,39.7120568601,-86.3705462884,NA,NA,True,True,NA,QniE4puhk2ja1riSeKqe9A,46168,8
Exton,Taco Bell,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-23:0,2,PA,104 N. Pottstown Pike,1,40.02912,-75.62926,NA,True,True,NA,False,TNeSJzN1rHl_g2sY8G00_A,19341,41
Indianapolis,QDOBA Mexican Eats,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,6:30-20:0,10:30-22:0,10:30-22:0,2.5,IN,6714 E 82nd St,1,39.9054934,-86.0516634,NA,NA,True,True,True,pt1E51u1aJUA9H7VWiMpFw,46250,14
Tucson,Hogie House,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-18:0,4,AZ,5810 E 22nd St,1,32.2065378,-110.8678184,NA,NA,NA,True,True,lnwjN23RJA1kjoOX0NNKxw,85711,37
Philadelphia,Taco Bell,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:30-23:0,8:30-23:0,2.5,PA,1037 Chestnut St,1,39.9502,-75.15762,u'no',True,True,True,True,e_lqKAWIiE8wU6mk2HPI-Q,19107,68
Nashville,Burger King,6:0-23:0,6:0-23:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:30-0:0,2.5,TN,7116 Highway 70 S,1,36.0745455441,-86.922775358,'free',NA,True,True,True,IsJrxG7Du7IKLlYsNl6Z9Q,37221,14
Philadelphia,McDonald's,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,0:0-0:0,0:0-0:0,4:0-0:0,1.5,PA,29 Grays Ferry Ave,1,39.9394621,-75.1912313,u'free',True,True,True,NA,OEeQTVPtrKq4kPqdIJLrKw,19146,30
Tucson,Panda Express,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:30-22:0,1.5,AZ,4241 N. Oracle Road,1,32.2837041548,-110.9798594,NA,NA,True,NA,NA,B2fibZ80WW-DRXCO6tZsuQ,85705,6
Nashville,Popeyes Louisiana Kitchen,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-22:0,2,TN,6403 Charlotte Pike,1,36.143551,-86.873214,NA,True,True,NA,NA,oW8dGLAvYu7ZK4OC9qdQUg,37209,12
Florissant,Dairy Queen Grill & Chill,0:0-0:0,10:0-16:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-17:0,11:0-22:0,3,MO,300 Howdershell Rd,1,38.8067785,-90.3608972,'no',True,True,True,True,wMVOVVLAUsKaktQPtj5vlw,63031,8
Willow Grove,Subway,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,PA,2101 Blair Mill Rd,1,40.159108,-75.139129,NA,NA,True,NA,NA,JkkazxGDTPQV-9670qxx3w,19090,6
Indianapolis,Steak ’n Shake,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,2.5,IN,1501 E 86th St,1,39.9120664,-86.1345773831,u'free',True,True,True,True,04lEB3_tQGky8dq5kCa9Vg,46240,49
Nashville,Firehouse Subs,0:0-0:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-16:0,10:30-20:0,10:30-20:0,3.5,TN,"6606 Charlotte Pike, Ste 101",1,36.1388605184,-86.8814560139,u'free',NA,True,True,True,_aZAD5C0maYABO9KgddpPQ,37205,40
Nashville,Jersey Mike's Subs,0:0-0:0,10:0-18:0,10:0-21:0,10:0-18:0,10:0-18:0,10:0-21:0,10:0-21:0,3,TN,2184 Bandywood Dr,1,36.105239,-86.817369,NA,NA,True,True,False,q39S4YaJo-OLEOX9-BJ9Lw,37215,11
Valrico,Wendy's,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,1.5,FL,2110 Bloomingdale Ave,1,27.8939923087,-82.2493927366,u'no',NA,True,NA,NA,PQlosopQigDZNPzcQytabw,33596,19
Indianapolis,Yannis Golden Gyros,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-16:0,5,IN,6658 W Washington St,1,39.745935,-86.276133,NA,NA,False,True,NA,UGJsZfsSM2Ed0Fk4kn-p5A,46241,96
Tucson,Jack in the Box,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2,AZ,5000 E Valencia Rd,1,32.1335482,-110.88582,u'no',True,True,True,False,UPJ9LxyR9BqVDERteWBEhQ,85756,14
Tucson,Pizza Hut,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-0:0,10:30-0:0,10:0-23:0,2.5,AZ,7082 E Speedway Blvd,1,32.235073,-110.84163,'no',NA,True,True,False,Yd8HoVBKEq_wYltirmg19Q,85710,16
Philadelphia,Night Owls Fast Food,21:0-4:0,21:0-4:0,21:0-4:0,21:0-4:0,21:0-4:0,21:0-4:0,21:0-4:0,3,PA,1454 S Newkirk St,1,39.9348377485,-75.1916793432,NA,NA,True,NA,NA,zPl2SR6S2-X4T40DQdnoTw,19146,68
Edmonton,McDonald's,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,2,AB,8132 112th Avenue NW,1,53.5615698406,-113.4668087421,NA,NA,True,True,NA,AoboRmPP2tFZctiav2VAdQ,T5B 4W4,5
Saint Ann,Romeos BBQ Cafe,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,NA,11:0-18:0,5,MO,10431 St Charles Rock Rd,0,38.7311251,-90.381751,NA,NA,True,NA,NA,E3OJDGngf0qIt_bAoZR9vw,63074,5
Tampa,Wing Zone,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,3,FL,19062 Bruce B Downs Blvd,0,28.1443286981,-82.353552987,'free',False,True,True,True,Vx50oADDHFifigna_Me-mg,33647,32
New Orleans,Jimmy John's,10:30-22:0,10:30-22:0,10:30-22:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-22:0,3,LA,7621 Maple St,1,29.941621712,-90.1290438761,'no',True,True,True,False,tWjQDKvTjupER5aF3j9hPQ,70118,31
Boise,Subway,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,11:0-19:0,11:0-18:0,2.5,ID,6454 S Federal Way,1,43.5432168161,-116.1539414643,u'no',NA,True,True,True,6ABon6uRYt9Ji_W4ehn9lg,83716,6
Tampa,Pizza Hut,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,2,FL,2550 E. Fowler Ave.,1,28.0554644361,-82.4300144,'free',NA,True,True,False,b1QnW6xZOxVXMeA8r0cVxg,33612,36
Kirkwood,McDonald's,4:30-0:0,4:30-0:0,4:30-0:0,4:30-0:0,4:30-1:0,4:30-1:0,4:30-0:0,1.5,MO,350 S Kirkwood Rd,1,38.577109,-90.406024,u'free',True,True,True,True,dZ0ys95zBvv_LD6nrwhtyA,63122,57
Berkeley,White Castle,NA,NA,NA,NA,NA,NA,NA,3.5,MO,9301 Natural Bridge Rd,0,38.7228937,-90.3360772,NA,NA,None,True,True,M70w_E37OQspupx7Gy56pw,63134,10
Town and Country,Jimmy John's,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,2.5,MO,14153 Clayton Rd,1,38.625102,-90.515444,u'no',True,True,True,True,HVb-gF2fc39VwtMo8jMOJA,63017,24
Gallatin,Jimmy John's,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,3.5,TN,"1007 Nashville Pike, Ste 200",1,36.3759273,-86.4715753,u'no',True,True,True,True,UPuKbOHRFv6dFZ_mPGHYPA,37066,9
Reno,Taste of Chicago,0:0-0:0,NA,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,11:0-20:0,3.5,NV,180 E 1st St,1,39.5262381,-119.8104498,u'no',False,True,True,True,ywBRJjqtj2xIfsWzs8ungg,89501,332
Philadelphia,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,7:0-23:0,1.5,PA,1601 S Columbus Blvd,1,39.924036,-75.142563,'free',True,True,True,True,CR_hm3-T9HEGGWTElXErRw,19148,19
Madison,Panda Express,10:30-21:30,10:0-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,2.5,TN,2155 Gallatin Pike N,1,36.3028872,-86.6908709,NA,True,True,True,True,sjddO9lfF6rp6ps5nn4XTQ,37115,43
Gloucester Township,Antonino's Pizza,0:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-19:0,11:0-0:0,12:0-22:0,3.5,NJ,1031 Little Gloucester Rd,1,39.8028878646,-75.0426168497,u'free',NA,True,True,False,LtzoImiPfL2GNSJoXaKeew,08012,48
Tucson,Little Caesars Pizza,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-0:0,10:30-0:0,10:30-23:0,2.5,AZ,4022 N Oracle,1,32.2797376363,-110.977744,u'no',NA,True,True,False,bZ0vrAVW6OHni-HtzBQorw,85705,17
Indianapolis,White Castle,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,2.5,IN,3210 E Washington,1,39.7691606,-86.1098475,NA,NA,True,True,True,nb1Q6n28tXRkH10OJ8TsPw,46201,15
Lawnside,Wendy's,6:30-23:0,6:30-23:0,6:30-23:0,NA,6:30-23:0,6:30-23:0,6:30-23:0,2.5,NJ,310 Whitehorse Pike N,1,39.8693033386,-75.0425876276,u'no',True,True,True,True,EgV5P2n0pgQmkPM9lq41Ag,08045,9
Horsham,Jersey Mike's Subs,0:0-0:0,10:0-18:0,10:0-21:0,10:0-18:0,10:0-18:0,10:0-21:0,10:0-21:0,3.5,PA,575 Horsham Rd,1,40.187752,-75.147294,NA,NA,True,True,False,-bcnY0PELKRomT2z7eGQ3w,19044,28
Tucson,Church's Chicken,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,2,AZ,3970 E 22nd St,1,32.206963,-110.907358,'no',True,True,True,True,fX507_tk2sTXu0ETuBWypA,85711,24
Edmonton,McDonald's,0:0-0:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,2.5,AB,16940 127th Street NW,1,53.6319193,-113.5422961,'free',True,True,True,True,4t1VMmixGuvj6jKhWGLVWg,T6V 1B1,7
Largo,KFC,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,1.5,FL,2530 E Bay Dr,0,27.9169406596,-82.7610869751,NA,True,True,True,True,wl4RQHH6BdNxm9FD8iHFlQ,33771,14
Tucson,Dairy Queen,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,11:0-22:0,3,AZ,8955 E Tanque Verde Rd,1,32.2587646834,-110.8017294808,NA,True,False,True,True,tGhK9G2Q2qIYzlOeqpd1rg,85749,8
Philadelphia,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,PA,101 S 52nd St,1,39.958068337,-75.2250515272,u'free',True,True,True,True,kSglWloGVOI5evbnx8ub5w,19139,26
Nashville,Fat Mo's Burgers,10:0-22:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-21:0,4,TN,2620 Franklin Pike,1,36.120222,-86.7745329,'no',NA,True,True,False,mfuO-dtZqVfLG19MRJLvzQ,37204,90
Trenton,Wendy's,10:0-3:0,10:0-3:0,10:0-3:0,10:0-3:0,10:0-4:0,10:0-4:0,10:0-3:0,2.5,NJ,1730 N. Olden Ave.,1,40.2478523645,-74.7677541977,NA,NA,True,True,True,yT5slfg8C1WijE0FiUiebg,08638,14
Hamilton,Wendy's,10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0,10:0-3:0,10:0-3:0,10:0-2:0,2.5,NJ,2485 South Broad Street,1,40.1932062,-74.718138,u'free',NA,True,True,True,OvEH3jzoSeVv5DxcmP65fg,08610,11
Phoenixville,Dairy Queen,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,2.5,PA,538 Kimberton Rd,1,40.1309786556,-75.5480707,u'no',True,True,True,NA,iQ4X94AQ9-Mj-ZiGwvEhdw,19460,5
Saint Louis,Taco Bell,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,2.5,MO,851 N Skinker Blvd,1,38.658781,-90.298734,NA,True,True,True,True,oSr0I7gJwADuiLKKvqLC_w,63130,17
Riverview,The Hot Tomato Riverview,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-17:0,NA,3,FL,10451 Gibsonton Dr,0,27.8547064637,-82.3291953653,'free',False,None,True,True,uGOEl8AfKsMJKebNcX3uNA,33578,73
Saint Louis,Jack in the Box,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,1.5,MO,4500 Lemay Ferry Rd,0,38.4988973738,-90.3349877894,NA,True,True,True,False,3TxPLOqMDMPlUE_9PXlYtg,63129,13
Indianapolis,Subway,7:0-22:30,7:0-22:30,7:0-22:30,7:0-22:30,7:0-22:30,7:0-22:30,7:0-22:30,2.5,IN,936 E Hanna Ave,1,39.7086941418,-86.1432909067,NA,NA,True,True,False,MWD2LFCQ-f4zezkM7fpsSQ,46227,6
Doylestown,McDonald's,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,1.5,PA,561 N Main St,1,40.3226786738,-75.1300638914,'free',False,True,True,True,zCglWMsODFnewijW7S5KwQ,18901,30
Magnolia,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2.5,NJ,700 White Hourse Pike N,1,39.862328,-75.033963,u'free',True,True,True,True,5LMTmQJBxP9aONuu8KhLbw,08049,15
New Orleans,Waffle House,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2,LA,2940 Elysian Fields Ave,1,29.98856,-90.05895,'no',NA,False,True,True,LM-GRIDsDrH9jx6-rYXIoQ,70122,50
Tucson,Jimmy John's,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,11:0-22:0,11:0-22:0,3.5,AZ,2575 N Campbell Ave,1,32.2538346,-110.9442137,u'no',True,True,True,True,BKFiIK83S7j_NNjOOAXYCw,85719,37
Tampa,Ceviche King Peruvian Food Truck,NA,NA,12:0-18:0,12:0-20:0,12:0-22:0,12:0-22:0,12:0-19:0,4.5,FL,8310 W Waters Ave,1,28.0256194,-82.5743492,NA,NA,True,True,NA,cTVBo2zi0EqWN_ICqC9dNw,33615,6
St.Petersburg,Wendy's,9:0-0:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,1.5,FL,336 15Th Avenue S,1,27.7555046,-82.6380256,'free',NA,True,True,True,qR07ux2ffJZhCVcQ1hHvzg,33701,22
Wayne,Chipotle Mexican Grill,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,1.5,PA,239 E Swedesford Rd,1,40.0739618377,-75.4320148098,NA,False,True,True,True,IEDW_nZUl1OEq9qucwViRQ,19087,51
Indianapolis,Jimmy John's,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,2.5,IN,5228 W Southern Ave,1,39.7288919,-86.2497858,u'no',True,True,True,True,PKZNBOz1psgZrLwJfw99Mw,46241,34
Indianapolis,Church's Chicken,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,2.5,IN,7224 W 10th St,1,39.7796247,-86.2874661,NA,True,True,NA,NA,apf-7mG5HGPiO2akhmosYg,46214,6
Tampa,Burger King,0:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-1:0,5:0-1:0,5:0-0:0,1.5,FL,7450 E Hillsborough Ave,1,27.9966253,-82.3709670638,NA,NA,None,NA,NA,2cnVPyfSYOuQjYDhHYnd1g,33610,14
Breckenridge Hills,Dairy Queen Grill & Chill,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,11:0-22:0,2,MO,9230 St Charles Rock Rd,1,38.7153811297,-90.3595484002,'no',True,True,True,NA,h70JGTWv6cXEejB5XhOsuQ,63114,5
Edmonton,McDonald's,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,2.5,AB,494 Riverbend Square,1,53.4690762167,-113.5863546944,u'free',NA,True,True,True,VRwqMoWUebBzeg-dGOR9VA,T6R 2E3,8
Philadelphia,Chipotle Mexican Grill,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,1.5,PA,701 E Cathedral Rd,1,40.0636038127,-75.2382672929,NA,NA,False,NA,NA,zJnRztekQRb6nGe-3Q4mQA,19128,28
Mt.Laurel,Wendy's,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,2,NJ,74 Centerton Road,1,39.972185,-74.909779,'free',True,True,True,True,Gr029tPn8i2VavSCXLjtpA,08054,12
